Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
oganesson_school_flashback_809e7f3a	oganesson	Она... такая. Я ничего не могу поделать. Это ее природа.	game/game-scripts/flashbacks/oganesson_flashbacks1.rpy	40	oganesson shadowed "[what]"
oganesson_school_flashback_056d5aad	narrator	Природа. Как у дикого зверька, которого принесли в дом, но так и не смогли приручить. Ни 'моя дочь', ни 'Неон', а 'она'.	game/game-scripts/flashbacks/oganesson_flashbacks1.rpy	42	narrator "[what]"
oganesson_school_flashback_178adbfe	headteacher	Эх... Природа... Ладно. Но я надеюсь, вы понимаете, что школа не может нести ответственность за все насмешки, если вы сами не идете нам навстречу.	game/game-scripts/flashbacks/oganesson_flashbacks1.rpy	44	headteacher "[what]"
oganesson_school_flashback_dc426670	oganesson	Ясно.	game/game-scripts/flashbacks/oganesson_flashbacks1.rpy	46	oganesson "[what]"
oganesson_school_flashback_b952a35a	narrator	После таких бесед становилось только хуже. Теперь и учителя смотрели на меня с этой смесью жалости и раздражения.	game/game-scripts/flashbacks/oganesson_flashbacks1.rpy	50	narrator "[what]"
oganesson_school_flashback_5eccb8c0	narrator	Однажды на перемене ко мне подошел один из старшеклассников. Не самый злой, скорее, просто любопытный.	game/game-scripts/flashbacks/oganesson_flashbacks1.rpy	54	narrator "[what]"
oganesson_school_flashback_2a28dd4d	narrator	Он не толкал меня, не обзывал. Он просто встал передо мной, склонил голову набок, как будто изучая насекомое.	game/game-scripts/flashbacks/oganesson_flashbacks1.rpy	54	narrator "[what]"
oganesson_school_flashback_e1ae95f8	"Задира 1"	Слушай, а ты правда такая родилась? Или это прикол какой-то?	game/game-scripts/flashbacks/oganesson_flashbacks1.rpy	63	"Задира 1" "[what]"
oganesson_school_flashback_66fb4a29	narrator	Я молчала, глядя сквозь него. Тогда он сделал то, что напугало меня больше любого удара.	game/game-scripts/flashbacks/oganesson_flashbacks1.rpy	65	narrator "[what]"
oganesson_school_flashback_ad34bb0b	narrator	Он протянул руку и очень медленно, коснулся пряди моих волос.	game/game-scripts/flashbacks/oganesson_flashbacks1.rpy	65	narrator "[what]"
oganesson_school_flashback_7c4c6ad7	narrator	А потом он легонько потянул меня за плечо, как будто проверяя, настоящая ли я.	game/game-scripts/flashbacks/oganesson_flashbacks1.rpy	65	narrator "[what]"
oganesson_school_flashback_90088f5b	"Задира 1"	Эй, ты живая вообще? Реагируй хоть как-то.	game/game-scripts/flashbacks/oganesson_flashbacks1.rpy	74	"Задира 1" "[what]"
oganesson_school_flashback_260fe618	narrator	Он слегка потряс меня за плечо. Мир качнулся. И этот голос, снисходительно-любопытный, начал меняться, становиться женским, тревожным...	game/game-scripts/flashbacks/oganesson_flashbacks1.rpy	76	narrator "[what]"
oganesson_school_flashback_481bb34f	unknown_f	Неон? Неон, ты меня слышишь? Эй!	game/game-scripts/flashbacks/oganesson_flashbacks1.rpy	79	unknown_f "[what]"
zurich_university_flashback_b8831b0f	narrator	Огромный лекционный зал, гул сотен голосов перед началом. Запах старого дерева, мела и ожиданий.	game/game-scripts/flashbacks/zurich_flashbacks.rpy	7	narrator "[what]"
zurich_university_flashback_d3e59aa0	narrator	Она сидит где-то на галерке, судорожно перелистывая свой конспект.	game/game-scripts/flashbacks/zurich_flashbacks.rpy	7	narrator "[what]"
zurich_university_flashback_5a6f2a49	narrator	Профессор Штайнер, седовласый и строгий, как альпийская вершина, уже у доски, выводит сложнейшие уравнения.	game/game-scripts/flashbacks/zurich_flashbacks.rpy	7	narrator "[what]"
zurich_university_flashback_6f0f0b5f	narrator	Неон тогда была младше, волосы еще не такого насыщенного синего цвета, скорее темно-индиго.	game/game-scripts/flashbacks/zurich_flashbacks.rpy	7	narrator "[what]"
zurich_university_flashback_bba0ef8f	narrator	Она грызла кончик такой же дешевой ручки, пытаясь ухватить суть.	game/game-scripts/flashbacks/zurich_flashbacks.rpy	7	narrator "[what]"
zurich_university_flashback_fce4d21b	narrator	Вокруг – другие студенты. Сосредоточенные, зевающие, перешептывающиеся. Конкуренты и будущие коллеги.	game/game-scripts/flashbacks/zurich_flashbacks.rpy	7	narrator "[what]"
zurich_university_flashback_9b7d1e0d	narrator	Тогда казалось, что сложнее этих лекций и экзаменов нет ничего на свете. Как она ошибалась...	game/game-scripts/flashbacks/zurich_flashbacks.rpy	7	narrator "[what]"
zurich_university_flashback_eb011a4d	narrator	Иногда, сидя вот так, в полумраке зала, ей казалось, что рядом кто-то есть. Невидимый наблюдатель.	game/game-scripts/flashbacks/zurich_flashbacks.rpy	7	narrator "[what]"
zurich_university_flashback_4f879b37	narrator	Просто теплое, ободряющее чувство. Она списывала это на нервы или недосып.	game/game-scripts/flashbacks/zurich_flashbacks.rpy	7	narrator "[what]"
zurich_university_flashback_91d624ba	narrator	Но мир не заканчивался лишь за дверями аудитории.	game/game-scripts/flashbacks/zurich_flashbacks.rpy	32	narrator "[what]"
zurich_university_flashback_8ec77790	narrator	Вечерами, после занятий, Неон часто брела по Банхофштрассе, с тяжелым рюкзаком за плечами.	game/game-scripts/flashbacks/zurich_flashbacks.rpy	32	narrator "[what]"
zurich_university_flashback_8a30122e	narrator	Моросил мелкий дождь. Витрины магазинов сияли огнями, отражаясь в мокром асфальте. Мимо проезжали бесшумные трамваи.	game/game-scripts/flashbacks/zurich_flashbacks.rpy	32	narrator "[what]"
